"index","time_stamp","stop","stopName","number","direction","plannedTime","vehicleId","tripId","delay","seq_num"
939,2018-06-27 08:57:50,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 08:56:00,"6352185295672181652","6351558574045253380",1,21
941,2018-06-27 08:58:02,126,"Lubicz",52,"Os.Piastów",2018-06-27 08:56:00,"6352185295672181662","6351558574045224709",2,18
943,2018-06-27 08:58:14,359,"Stradom",52,"Os.Piastów",2018-06-27 08:57:00,"6352185295672181661","6351558574045228803",1,14
945,2018-06-27 08:58:25,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-06-27 08:54:00,"6352185295672180871","6351558574045249284",4,25
945,2018-06-27 08:58:26,113,"AWF",52,"Os.Piastów",2018-06-27 08:56:00,"6352185295672181660","6351558574045220611",2,24
947,2018-06-27 08:58:38,2539,"Rondo Hipokratesa",52,"Os.Piastów",2018-06-27 08:55:00,"6352185295672180839","6351558574045277955",3,33
950,2018-06-27 08:58:51,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 08:57:00,"6352185295672180894","6351558574045232901",1,8
953,2018-06-27 08:59:07,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 08:59:00,"6352185295672181637","6351558574045245187",0,34
954,2018-06-27 08:59:14,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 08:57:00,"6352185295672181648","6351558574045257475",2,16
957,2018-06-27 08:59:28,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 08:58:00,"6352185295672180856","6351558574045236997",1,2
958,2018-06-27 08:59:37,112,"Stella-Sawickiego",52,"Os.Piastów",2018-06-27 08:58:00,"6352185295672181660","6351558574045220611",1,25
963,2018-06-27 09:00:03,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 08:58:00,"6352185295672180840","6351558574045216517",2,29
964,2018-06-27 09:00:08,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 08:58:00,"6352185295672181648","6351558574045257475",2,17
964,2018-06-27 09:00:10,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 08:58:00,"6352185295672181647","6351558574045265669",2,6
964,2018-06-27 09:00:10,388,"Dunikowskiego",52,"Os.Piastów",2018-06-27 08:57:00,"6352185295672180839","6351558574045277955",3,34
965,2018-06-27 09:00:11,2690,"Kampus UJ",52,"Czerwone Maki P+R",2018-06-27 09:00:00,"6352185295672181637","6351558574045245187",0,35
966,2018-06-27 09:00:20,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 08:58:00,"6352185295672181652","6351558574045253380",2,22
966,2018-06-27 09:00:20,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 08:58:00,"6352185295672181662","6351558574045224709",2,19
967,2018-06-27 09:00:25,577,"Słomiana",52,"Os.Piastów",2018-06-27 08:59:00,"6352185295672180894","6351558574045232901",1,9
970,2018-06-27 09:00:40,2690,"Kampus UJ",52,"Os.Piastów",2018-06-27 09:00:00,"6352185295672180856","6351558574045236997",0,3
972,2018-06-27 09:00:54,407,"Czyżyny",52,"Os.Piastów",2018-06-27 08:59:00,"6352185295672181660","6351558574045220611",1,26
974,2018-06-27 09:01:05,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 09:01:00,"6352185295672181668","6351558574045261572",0,12
975,2018-06-27 09:01:11,378,"Os.Piastów",52,"Czerwone Maki P+R",2018-06-27 09:01:00,"6352185295672181669","6351558574045269764",0,1
977,2018-06-27 09:01:21,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 08:59:00,"6352185295672180840","6351558574045216517",2,30
978,2018-06-27 09:01:23,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-06-27 09:01:00,"6352185295672181637","6351558574045245187",0,36
980,2018-06-27 09:01:36,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-06-27 08:56:00,"6352185295672180871","6351558574045249284",5,26
982,2018-06-27 09:01:46,576,"Kapelanka",52,"Os.Piastów",2018-06-27 09:01:00,"6352185295672180894","6351558574045232901",0,10
983,2018-06-27 09:01:51,589,"Ruczaj",52,"Os.Piastów",2018-06-27 09:01:00,"6352185295672180856","6351558574045236997",0,4
984,2018-06-27 09:01:59,129,"Cystersów",52,"Os.Piastów",2018-06-27 08:59:00,"6352185295672181662","6351558574045224709",2,20
984,2018-06-27 09:02:01,382,"Kleeberga",52,"Os.Piastów",2018-06-27 08:59:00,"6352185295672180839","6351558574045277955",3,35
987,2018-06-27 09:02:16,129,"Cystersów",52,"Czerwone Maki P+R",2018-06-27 09:00:00,"6352185295672181648","6351558574045257475",2,18
988,2018-06-27 09:02:21,358,"Starowiślna",52,"Os.Piastów",2018-06-27 09:01:00,"6352185295672181661","6351558574045228803",1,15
988,2018-06-27 09:02:22,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 09:02:00,"6352185295672181668","6351558574045261572",0,13
991,2018-06-27 09:02:40,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 09:02:00,"6352185295672181669","6351558574045269764",0,2
995,2018-06-27 09:02:59,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 09:00:00,"6352185295672181652","6351558574045253380",2,23
996,2018-06-27 09:03:04,575,"Szwedzka",52,"Czerwone Maki P+R",2018-06-27 08:57:00,"6352185295672180871","6351558574045249284",6,27
996,2018-06-27 09:03:06,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 09:01:00,"6352185295672181647","6351558574045265669",2,7
998,2018-06-27 09:03:15,575,"Szwedzka",52,"Os.Piastów",2018-06-27 09:02:00,"6352185295672180894","6351558574045232901",1,11
998,2018-06-27 09:03:16,130,"Białucha",52,"Os.Piastów",2018-06-27 09:01:00,"6352185295672181662","6351558574045224709",2,21
998,2018-06-27 09:03:17,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Os.Piastów",2018-06-27 09:02:00,"6352185295672180840","6351558574045216517",1,31
998,2018-06-27 09:03:18,379,"Piasta Kołodzieja",52,"Os.Piastów",2018-06-27 09:00:00,"6352185295672180839","6351558574045277955",3,36
999,2018-06-27 09:03:19,2688,"Norymberska",52,"Os.Piastów",2018-06-27 09:02:00,"6352185295672180856","6351558574045236997",1,5
1000,2018-06-27 09:03:26,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 09:02:00,"6352185295672181661","6351558574045228803",1,16
1002,2018-06-27 09:03:39,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-06-27 09:02:00,"6352185295672181660","6351558574045220611",1,27
1003,2018-06-27 09:03:44,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 09:03:00,"6352185295672181668","6351558574045261572",0,14
1006,2018-06-27 09:04:03,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 09:02:00,"6352185295672181647","6351558574045265669",2,8
1009,2018-06-27 09:04:18,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 09:02:00,"6352185295672181648","6351558574045257475",2,19
1009,2018-06-27 09:04:20,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 09:03:00,"6352185295672181669","6351558574045269764",1,3
1010,2018-06-27 09:04:22,576,"Kapelanka",52,"Czerwone Maki P+R",2018-06-27 08:59:00,"6352185295672180871","6351558574045249284",5,28
1013,2018-06-27 09:04:39,359,"Stradom",52,"Czerwone Maki P+R",2018-06-27 09:02:00,"6352185295672181652","6351558574045253380",2,24
1013,2018-06-27 09:04:42,392,"DH Wanda",52,"Os.Piastów",2018-06-27 09:03:00,"6352185295672180840","6351558574045216517",1,32
1018,2018-06-27 09:05:05,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 09:04:00,"6352185295672180856","6351558574045236997",1,6
1018,2018-06-27 09:05:07,413,"Os.Kolorowe",52,"Os.Piastów",2018-06-27 09:04:00,"6352185295672181660","6351558574045220611",1,28
1021,2018-06-27 09:05:23,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 09:03:00,"6352185295672181662","6351558574045224709",2,22
1024,2018-06-27 09:05:38,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 09:04:00,"6352185295672181668","6351558574045261572",1,15
1025,2018-06-27 09:05:42,577,"Słomiana",52,"Czerwone Maki P+R",2018-06-27 09:00:00,"6352185295672180871","6351558574045249284",5,29
1026,2018-06-27 09:05:48,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 09:04:00,"6352185295672180894","6351558574045232901",1,12
1026,2018-06-27 09:05:51,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 09:05:00,"6352185295672181669","6351558574045269764",0,4
1031,2018-06-27 09:06:15,2686,"Lipińskiego",52,"Os.Piastów",2018-06-27 09:06:00,"6352185295672180856","6351558574045236997",0,7
1031,2018-06-27 09:06:18,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 09:05:00,"6352185295672181647","6351558574045265669",1,9
1032,2018-06-27 09:06:22,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 09:04:00,"6352185295672181661","6351558574045228803",2,17
1035,2018-06-27 09:06:37,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-06-27 09:04:00,"6352185295672181652","6351558574045253380",2,25
1035,2018-06-27 09:06:38,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 09:04:00,"6352185295672181648","6351558574045257475",2,20
1036,2018-06-27 09:06:46,2539,"Rondo Hipokratesa",52,"Os.Piastów",2018-06-27 09:05:00,"6352185295672180840","6351558574045216517",1,33
1041,2018-06-27 09:07:11,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 09:07:00,"6352185295672181668","6351558574045261572",0,16
1043,2018-06-27 09:07:22,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 09:04:00,"6352185295672181662","6351558574045224709",3,23
1044,2018-06-27 09:07:28,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 09:06:00,"6352185295672181647","6351558574045265669",1,10
1045,2018-06-27 09:07:31,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-06-27 09:02:00,"6352185295672180871","6351558574045249284",5,30
1046,2018-06-27 09:07:40,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 09:07:00,"6352185295672181669","6351558574045269764",0,5
1047,2018-06-27 09:07:42,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 09:05:00,"6352185295672180894","6351558574045232901",2,13
1049,2018-06-27 09:07:52,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 09:07:00,"6352185295672180864","6351558574045241093",0,1
1053,2018-06-27 09:08:15,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 09:07:00,"6352185295672180856","6351558574045236997",1,8
1053,2018-06-27 09:08:17,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 09:08:00,"6352185295672181660","6351558574045220611",0,29
1054,2018-06-27 09:08:23,388,"Dunikowskiego",52,"Os.Piastów",2018-06-27 09:07:00,"6352185295672180840","6351558574045216517",1,34
1057,2018-06-27 09:08:38,359,"Stradom",52,"Os.Piastów",2018-06-27 09:07:00,"6352185295672180894","6351558574045232901",1,14
1057,2018-06-27 09:08:39,113,"AWF",52,"Os.Piastów",2018-06-27 09:06:00,"6352185295672181662","6351558574045224709",2,24
1058,2018-06-27 09:08:44,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 09:06:00,"6352185295672181648","6351558574045257475",2,21
1060,2018-06-27 09:08:55,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 09:08:00,"6352185295672181668","6351558574045261572",0,17
1062,2018-06-27 09:09:05,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-06-27 09:06:00,"6352185295672181652","6351558574045253380",3,26
1064,2018-06-27 09:09:16,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 09:04:00,"6352185295672180871","6351558574045249284",5,31
1066,2018-06-27 09:09:30,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 09:08:00,"6352185295672181669","6351558574045269764",1,6
1067,2018-06-27 09:09:32,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 09:08:00,"6352185295672180864","6351558574045241093",1,2
1068,2018-06-27 09:09:39,577,"Słomiana",52,"Os.Piastów",2018-06-27 09:09:00,"6352185295672180856","6351558574045236997",0,9
1069,2018-06-27 09:09:46,112,"Stella-Sawickiego",52,"Os.Piastów",2018-06-27 09:08:00,"6352185295672181662","6351558574045224709",1,25
1069,2018-06-27 09:09:47,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 09:09:00,"6352185295672181660","6351558574045220611",0,30
1072,2018-06-27 09:10:03,382,"Kleeberga",52,"Os.Piastów",2018-06-27 09:09:00,"6352185295672180840","6351558574045216517",1,35
1074,2018-06-27 09:10:12,126,"Lubicz",52,"Os.Piastów",2018-06-27 09:06:00,"6352185295672181661","6351558574045228803",4,18
1074,2018-06-27 09:10:12,129,"Cystersów",52,"Czerwone Maki P+R",2018-06-27 09:10:00,"6352185295672181668","6351558574045261572",0,18
1076,2018-06-27 09:10:21,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 09:05:00,"6352185295672180871","6351558574045249284",5,32
1076,2018-06-27 09:10:22,575,"Szwedzka",52,"Czerwone Maki P+R",2018-06-27 09:07:00,"6352185295672181652","6351558574045253380",3,27
1077,2018-06-27 09:10:30,408,"Rondo Czyżyńskie",52,"Czerwone Maki P+R",2018-06-27 09:10:00,"6352185295672181647","6351558574045265669",0,11
1079,2018-06-27 09:10:38,2690,"Kampus UJ",52,"Os.Piastów",2018-06-27 09:10:00,"6352185295672180864","6351558574045241093",0,3
1081,2018-06-27 09:10:50,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 09:08:00,"6352185295672181648","6351558574045257475",2,22
1081,2018-06-27 09:10:51,407,"Czyżyny",52,"Os.Piastów",2018-06-27 09:09:00,"6352185295672181662","6351558574045224709",1,26
1084,2018-06-27 09:11:09,378,"Os.Piastów",52,"Czerwone Maki P+R",2018-06-27 09:11:00,"6352185295672181640","6351558574045273861",0,1
1085,2018-06-27 09:11:12,576,"Kapelanka",52,"Os.Piastów",2018-06-27 09:11:00,"6352185295672180856","6351558574045236997",0,10
1086,2018-06-27 09:11:20,379,"Piasta Kołodzieja",52,"Os.Piastów",2018-06-27 09:10:00,"6352185295672180840","6351558574045216517",1,36
1088,2018-06-27 09:11:30,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 09:11:00,"6352185295672181647","6351558574045265669",0,12
1090,2018-06-27 09:11:39,576,"Kapelanka",52,"Czerwone Maki P+R",2018-06-27 09:09:00,"6352185295672181652","6351558574045253380",2,28
1090,2018-06-27 09:11:40,358,"Starowiślna",52,"Os.Piastów",2018-06-27 09:11:00,"6352185295672180894","6351558574045232901",0,15
1092,2018-06-27 09:11:50,589,"Ruczaj",52,"Os.Piastów",2018-06-27 09:11:00,"6352185295672180864","6351558574045241093",0,4
1093,2018-06-27 09:11:55,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 09:07:00,"6352185295672180871","6351558574045249284",4,33
1101,2018-06-27 09:12:40,577,"Słomiana",52,"Czerwone Maki P+R",2018-06-27 09:10:00,"6352185295672181652","6351558574045253380",2,29
1101,2018-06-27 09:12:41,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 09:12:00,"6352185295672181668","6351558574045261572",0,19
1101,2018-06-27 09:12:42,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 09:11:00,"6352185295672181669","6351558574045269764",1,7
1101,2018-06-27 09:12:42,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Os.Piastów",2018-06-27 09:12:00,"6352185295672181660","6351558574045220611",0,31
1101,2018-06-27 09:12:43,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 09:12:00,"6352185295672181640","6351558574045273861",0,2
1102,2018-06-27 09:12:46,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 09:12:00,"6352185295672180894","6351558574045232901",0,16
1102,2018-06-27 09:12:48,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-06-27 09:12:00,"6352185295672181662","6351558574045224709",0,27
1103,2018-06-27 09:12:52,575,"Szwedzka",52,"Os.Piastów",2018-06-27 09:12:00,"6352185295672180856","6351558574045236997",0,11
1103,2018-06-27 09:12:53,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 09:08:00,"6352185295672181661","6351558574045228803",4,19
1106,2018-06-27 09:13:11,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 09:12:00,"6352185295672181647","6351558574045265669",1,13
1107,2018-06-27 09:13:14,2688,"Norymberska",52,"Os.Piastów",2018-06-27 09:12:00,"6352185295672180864","6351558574045241093",1,5
1108,2018-06-27 09:13:20,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 09:09:00,"6352185295672180871","6351558574045249284",4,34
1112,2018-06-27 09:13:44,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 09:10:00,"6352185295672181648","6351558574045257475",3,23
1116,2018-06-27 09:14:09,392,"DH Wanda",52,"Os.Piastów",2018-06-27 09:13:00,"6352185295672181660","6351558574045220611",1,32
1117,2018-06-27 09:14:14,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 09:13:00,"6352185295672181647","6351558574045265669",1,14
1117,2018-06-27 09:14:15,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 09:12:00,"6352185295672181669","6351558574045269764",2,8
1118,2018-06-27 09:14:21,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 09:13:00,"6352185295672181640","6351558574045273861",1,3
1119,2018-06-27 09:14:22,2690,"Kampus UJ",52,"Czerwone Maki P+R",2018-06-27 09:10:00,"6352185295672180871","6351558574045249284",4,35
1119,2018-06-27 09:14:23,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-06-27 09:12:00,"6352185295672181652","6351558574045253380",2,30
1119,2018-06-27 09:14:24,129,"Cystersów",52,"Os.Piastów",2018-06-27 09:09:00,"6352185295672181661","6351558574045228803",5,20
1120,2018-06-27 09:14:30,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 09:14:00,"6352185295672181668","6351558574045261572",0,20
1120,2018-06-27 09:14:31,413,"Os.Kolorowe",52,"Os.Piastów",2018-06-27 09:14:00,"6352185295672181662","6351558574045224709",0,28
1121,2018-06-27 09:14:35,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 09:14:00,"6352185295672180856","6351558574045236997",0,12
1125,2018-06-27 09:14:58,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 09:14:00,"6352185295672180894","6351558574045232901",0,17
1130,2018-06-27 09:15:25,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 09:14:00,"6352185295672180864","6351558574045241093",1,6
1132,2018-06-27 09:15:41,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 09:15:00,"6352185295672181640","6351558574045273861",0,4
1133,2018-06-27 09:15:46,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 09:14:00,"6352185295672181647","6351558574045265669",1,15
1134,2018-06-27 09:15:51,130,"Białucha",52,"Os.Piastów",2018-06-27 09:11:00,"6352185295672181661","6351558574045228803",4,21
1134,2018-06-27 09:15:53,2539,"Rondo Hipokratesa",52,"Os.Piastów",2018-06-27 09:15:00,"6352185295672181660","6351558574045220611",0,33
1135,2018-06-27 09:15:55,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-06-27 09:11:00,"6352185295672180871","6351558574045249284",4,36
1136,2018-06-27 09:16:02,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 09:15:00,"6352185295672180856","6351558574045236997",1,13
1138,2018-06-27 09:16:13,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 09:14:00,"6352185295672181652","6351558574045253380",2,31
1138,2018-06-27 09:16:15,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 09:16:00,"6352185295672181668","6351558574045261572",0,21
1144,2018-06-27 09:16:48,2686,"Lipińskiego",52,"Os.Piastów",2018-06-27 09:16:00,"6352185295672180864","6351558574045241093",0,7
1145,2018-06-27 09:16:56,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 09:15:00,"6352185295672181669","6351558574045269764",1,9
1147,2018-06-27 09:17:05,359,"Stradom",52,"Czerwone Maki P+R",2018-06-27 09:12:00,"6352185295672181648","6351558574045257475",5,24
1148,2018-06-27 09:17:12,126,"Lubicz",52,"Os.Piastów",2018-06-27 09:16:00,"6352185295672180894","6351558574045232901",1,18
1150,2018-06-27 09:17:22,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 09:15:00,"6352185295672181652","6351558574045253380",2,32
1150,2018-06-27 09:17:25,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 09:17:00,"6352185295672181640","6351558574045273861",0,5
1150,2018-06-27 09:17:26,388,"Dunikowskiego",52,"Os.Piastów",2018-06-27 09:17:00,"6352185295672181660","6351558574045220611",0,34
1151,2018-06-27 09:17:27,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 09:17:00,"6352185295672181637","6351558574045245188",0,1
1155,2018-06-27 09:17:53,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 09:13:00,"6352185295672181661","6351558574045228803",4,22
1156,2018-06-27 09:17:59,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 09:17:00,"6352185295672181647","6351558574045265669",0,16
1157,2018-06-27 09:18:02,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 09:17:00,"6352185295672180864","6351558574045241093",1,8
1157,2018-06-27 09:18:03,359,"Stradom",52,"Os.Piastów",2018-06-27 09:17:00,"6352185295672180856","6351558574045236997",1,14
1158,2018-06-27 09:18:11,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 09:18:00,"6352185295672181662","6351558574045224709",0,29
1159,2018-06-27 09:18:16,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 09:16:00,"6352185295672181669","6351558574045269764",2,10
1160,2018-06-27 09:18:21,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-06-27 09:14:00,"6352185295672181648","6351558574045257475",4,25
1161,2018-06-27 09:18:27,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 09:18:00,"6352185295672181668","6351558574045261572",0,22
1168,2018-06-27 09:19:06,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 09:18:00,"6352185295672181640","6351558574045273861",1,6
1170,2018-06-27 09:19:13,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 09:18:00,"6352185295672181637","6351558574045245188",1,2
1170,2018-06-27 09:19:13,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 09:17:00,"6352185295672181652","6351558574045253380",2,33
1171,2018-06-27 09:19:21,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 09:18:00,"6352185295672181647","6351558574045265669",1,17
1171,2018-06-27 09:19:21,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 09:14:00,"6352185295672181661","6351558574045228803",5,23
1172,2018-06-27 09:19:28,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 09:19:00,"6352185295672181662","6351558574045224709",0,30
1175,2018-06-27 09:19:42,577,"Słomiana",52,"Os.Piastów",2018-06-27 09:19:00,"6352185295672180864","6351558574045241093",0,9
1175,2018-06-27 09:19:45,382,"Kleeberga",52,"Os.Piastów",2018-06-27 09:19:00,"6352185295672181660","6351558574045220611",0,35
1180,2018-06-27 09:20:10,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 09:18:00,"6352185295672180894","6351558574045232901",2,19
1181,2018-06-27 09:20:15,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 09:20:00,"6352185295672181668","6351558574045261572",0,23
1182,2018-06-27 09:20:19,2690,"Kampus UJ",52,"Os.Piastów",2018-06-27 09:20:00,"6352185295672181637","6351558574045245188",0,3
1183,2018-06-27 09:20:25,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-06-27 09:16:00,"6352185295672181648","6351558574045257475",4,26
1186,2018-06-27 09:20:43,113,"AWF",52,"Os.Piastów",2018-06-27 09:16:00,"6352185295672181661","6351558574045228803",4,24
1187,2018-06-27 09:20:47,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 09:19:00,"6352185295672181652","6351558574045253380",1,34
1187,2018-06-27 09:20:51,379,"Piasta Kołodzieja",52,"Os.Piastów",2018-06-27 09:20:00,"6352185295672181660","6351558574045220611",0,36
1188,2018-06-27 09:20:55,129,"Cystersów",52,"Czerwone Maki P+R",2018-06-27 09:20:00,"6352185295672181647","6351558574045265669",0,18
1188,2018-06-27 09:20:56,408,"Rondo Czyżyńskie",52,"Czerwone Maki P+R",2018-06-27 09:20:00,"6352185295672181669","6351558574045269764",0,11
1193,2018-06-27 09:21:20,589,"Ruczaj",52,"Os.Piastów",2018-06-27 09:21:00,"6352185295672181637","6351558574045245188",0,4
1193,2018-06-27 09:21:21,576,"Kapelanka",52,"Os.Piastów",2018-06-27 09:21:00,"6352185295672180864","6351558574045241093",0,10
1194,2018-06-27 09:21:29,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 09:21:00,"6352185295672181640","6351558574045273861",0,7
1195,2018-06-27 09:21:32,575,"Szwedzka",52,"Czerwone Maki P+R",2018-06-27 09:17:00,"6352185295672181648","6351558574045257475",4,27
1196,2018-06-27 09:21:39,358,"Starowiślna",52,"Os.Piastów",2018-06-27 09:21:00,"6352185295672180856","6351558574045236997",0,15
1196,2018-06-27 09:21:41,378,"Os.Piastów",52,"Czerwone Maki P+R",2018-06-27 09:21:00,"6352185295672180852","6351558574045282053",0,1
1197,2018-06-27 09:21:46,129,"Cystersów",52,"Os.Piastów",2018-06-27 09:19:00,"6352185295672180894","6351558574045232901",2,20
1198,2018-06-27 09:21:49,2690,"Kampus UJ",52,"Czerwone Maki P+R",2018-06-27 09:20:00,"6352185295672181652","6351558574045253380",1,35
1198,2018-06-27 09:21:52,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 09:21:00,"6352185295672181669","6351558574045269764",0,12
1199,2018-06-27 09:21:57,112,"Stella-Sawickiego",52,"Os.Piastów",2018-06-27 09:18:00,"6352185295672181661","6351558574045228803",3,25
1203,2018-06-27 09:22:23,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 09:22:00,"6352185295672181640","6351558574045273861",0,8
1205,2018-06-27 09:22:34,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 09:22:00,"6352185295672180856","6351558574045236997",0,16
1207,2018-06-27 09:22:46,575,"Szwedzka",52,"Os.Piastów",2018-06-27 09:22:00,"6352185295672180864","6351558574045241093",0,11
1208,2018-06-27 09:22:56,407,"Czyżyny",52,"Os.Piastów",2018-06-27 09:19:00,"6352185295672181661","6351558574045228803",3,26
1209,2018-06-27 09:22:59,2688,"Norymberska",52,"Os.Piastów",2018-06-27 09:22:00,"6352185295672181637","6351558574045245188",0,5
1209,2018-06-27 09:22:59,576,"Kapelanka",52,"Czerwone Maki P+R",2018-06-27 09:19:00,"6352185295672181648","6351558574045257475",3,28
1209,2018-06-27 09:23:01,130,"Białucha",52,"Os.Piastów",2018-06-27 09:21:00,"6352185295672180894","6351558574045232901",2,21
