"index","time_stamp","stop","stopName","number","direction","plannedTime","vehicleId","tripId","status","delay","seq_num"
187,2018-07-09 23:30:37,3032,"Stary Kleparz",24,"Kurdwanów P+R",2018-07-09 23:30:00,"6352185295672181038","6351558574044969748","STOPPING",0,12
187,2018-07-09 23:30:41,368,"Fabryczna",14,"Mistrzejowice",2018-07-09 23:29:00,"6352185295672180840","6351558574044744463","STOPPING",1,19
187,2018-07-09 23:30:44,112,"Stella-Sawickiego",52,"Os.Piastów",2018-07-09 23:29:00,"6352185295672180865","6351558574045063951","STOPPING",1,25
187,2018-07-09 23:30:45,408,"Rondo Czyżyńskie",9,"Mistrzejowice",2018-07-09 23:29:00,NA,"6351558574044617487","PLANNED",1,25
187,2018-07-09 23:30:46,382,"Kleeberga",21,"Kombinat",2018-07-09 23:29:00,NA,"6351558574044883749","PLANNED",1,NA
188,2018-07-09 23:31:00,325,"Wawel",18,"Krowodrza Górka",2018-07-09 23:31:00,"6352185295672181560","6351558574044781332","STOPPING",0,15
188,2018-07-09 23:31:04,632,"Dauna",6,"Kurdwanów P+R",2018-07-09 23:29:00,"6352185295672181043","6351558574044527383","STOPPING",2,17
188,2018-07-09 23:31:07,365,"Rondo Grzegórzeckie",20,"Mały Płaszów",2018-07-09 23:31:00,"6352185295672181161","6351558574044846875","PREDICTED",0,12
188,2018-07-09 23:31:10,113,"AWF",5,"Wzgórza K.",2018-07-09 23:30:00,"6352185295672181172","6351558574044494613","STOPPING",1,NA
189,2018-07-09 23:31:22,84,"Biprostal",8,"Borek Fałęcki",2018-07-09 23:31:00,"6352185295672181347","6351558574044588821","STOPPING",0,7
189,2018-07-09 23:31:25,575,"Szwedzka",22,"Kombinat",2018-07-09 23:31:00,"6352185295672180856","6351558574044912399","PREDICTED",0,NA
189,2018-07-09 23:31:26,360,"Plac Wolnica",8,"Borek Fałęcki",2018-07-09 23:31:00,"6352185295672181362","6351558574044580629","STOPPING",0,17
189,2018-07-09 23:31:28,61,"Bratysławska",18,"Krowodrza Górka",2018-07-09 23:31:00,"6352185295672181550","6351558574044818196","STOPPING",0,25
189,2018-07-09 23:31:28,77,"Teatr Bagatela",18,"Czerwone Maki P+R",2018-07-09 23:31:00,"6352185295672181548","6351558574044810005","PREDICTED",0,8
189,2018-07-09 23:31:29,70,"Dworzec Towarowy",50,"Prokocim",2018-07-09 23:31:00,"6352185295672181641","6351558574045014812","STOPPING",0,4
189,2018-07-09 23:31:31,624,"Kabel",50,"Prokocim",2018-07-09 23:30:00,"6352185295672181650","6351558574045002524","STOPPING",1,15
189,2018-07-09 23:31:33,368,"Fabryczna",1,"Wzgórza K.",2018-07-09 23:30:00,"6352185295672181140","6351558574044404497","PREDICTED",1,NA
189,2018-07-09 23:31:34,125,"Rondo Mogilskie",4,"Kombinat",2018-07-09 23:30:00,"6352185295672181665","6351558574044486415","STOPPING",1,NA
189,2018-07-09 23:31:36,392,"DH Wanda",14,"Mistrzejowice",2018-07-09 23:31:00,"6352185295672181546","6351558574044740367","STOPPING",0,32
189,2018-07-09 23:31:37,413,"Os.Kolorowe",9,"Mistrzejowice",2018-07-09 23:30:00,NA,"6351558574044617487","PLANNED",1,26
190,2018-07-09 23:31:52,1049,"Głowackiego",24,"Bronowice Małe",2018-07-09 23:30:00,NA,"6351558574044936980","PLANNED",1,24
190,2018-07-09 23:31:57,369,"Ofiar Dąbia",14,"Mistrzejowice",2018-07-09 23:30:00,"6352185295672180840","6351558574044744463","STOPPING",1,20
190,2018-07-09 23:31:59,2871,"TAURON Arena Kraków Al. Pokoju",22,"Kombinat",2018-07-09 23:27:00,"6352185295672180859","6351558574044908303","PREDICTED",4,NA
190,2018-07-09 23:32:00,382,"Kleeberga",52,"Os.Piastów",2018-07-09 23:25:00,"6352185295672181652","6351558574045051663","STOPPING",7,35
191,2018-07-09 23:32:17,630,"Bieżanowska",24,"Kurdwanów P+R",2018-07-09 23:31:00,"6352185295672181059","6351558574044961555","STOPPING",1,23
192,2018-07-09 23:32:37,2741,"Św.Gertrudy",18,"Krowodrza Górka",2018-07-09 23:32:00,"6352185295672181560","6351558574044781332","STOPPING",0,16
192,2018-07-09 23:32:39,83,"Urzędnicza",8,"Borek Fałęcki",2018-07-09 23:32:00,"6352185295672181347","6351558574044588821","STOPPING",0,8
192,2018-07-09 23:32:40,716,"Piaski Nowe",6,"Kurdwanów P+R",2018-07-09 23:31:00,"6352185295672181043","6351558574044527383","PREDICTED",1,18
192,2018-07-09 23:32:43,1154,"Zabłocie",20,"Mały Płaszów",2018-07-09 23:32:00,"6352185295672181161","6351558574044846875","PREDICTED",0,13
192,2018-07-09 23:32:43,370,"Dąbie",14,"Mistrzejowice",2018-07-09 23:31:00,"6352185295672180840","6351558574044744463","PREDICTED",1,21
192,2018-07-09 23:32:43,369,"Ofiar Dąbia",1,"Wzgórza K.",2018-07-09 23:31:00,"6352185295672181140","6351558574044404497","PREDICTED",1,NA
192,2018-07-09 23:32:44,125,"Rondo Mogilskie",50,"Krowodrza Górka",2018-07-09 23:32:00,"6352185295672181646","6351558574045023005","PREDICTED",0,12
192,2018-07-09 23:32:44,125,"Rondo Mogilskie",10,"Kopiec Wandy",2018-07-09 23:31:00,"6352185295672180893","6351558574044637973","STOPPING",1,12
192,2018-07-09 23:32:46,407,"Czyżyny",52,"Os.Piastów",2018-07-09 23:30:00,"6352185295672180865","6351558574045063951","STOPPING",2,26
192,2018-07-09 23:32:46,388,"Dunikowskiego",21,"Kombinat",2018-07-09 23:31:00,NA,"6351558574044883749","PLANNED",1,NA
192,2018-07-09 23:32:47,379,"Piasta Kołodzieja",52,"Os.Piastów",2018-07-09 23:26:00,"6352185295672181652","6351558574045051663","STOPPING",6,36
193,2018-07-09 23:32:57,612,"Borsucza",22,"Borek Fałęcki",2018-07-09 23:31:00,"6352185295672180884","6351558574044891919","STOPPING",1,30
193,2018-07-09 23:33:00,322,"Filharmonia",13,"Nowy Bieżanów P+R",2018-07-09 23:32:00,"6352185295672181340","6351558574044715796","STOPPING",1,9
193,2018-07-09 23:33:08,624,"Kabel",13,"Nowy Bieżanów P+R",2018-07-09 23:33:00,"6352185295672181349","6351558574044707603","STOPPING",0,20
193,2018-07-09 23:33:10,129,"Cystersów",4,"Kombinat",2018-07-09 23:31:00,"6352185295672181665","6351558574044486415","STOPPING",2,NA
193,2018-07-09 23:33:12,112,"Stella-Sawickiego",5,"Wzgórza K.",2018-07-09 23:31:00,"6352185295672181172","6351558574044494613","STOPPING",2,NA
193,2018-07-09 23:33:13,2539,"Rondo Hipokratesa",14,"Mistrzejowice",2018-07-09 23:33:00,"6352185295672181546","6351558574044740367","STOPPING",0,33
194,2018-07-09 23:33:24,613,"Brożka",22,"Borek Fałęcki",2018-07-09 23:32:00,"6352185295672180884","6351558574044891919","PREDICTED",1,31
194,2018-07-09 23:33:30,73,"Politechnika",50,"Prokocim",2018-07-09 23:33:00,"6352185295672181641","6351558574045014812","PREDICTED",0,5
194,2018-07-09 23:33:33,946,"Klimeckiego",20,"Mały Płaszów",2018-07-09 23:33:00,"6352185295672181161","6351558574044846875","STOPPING",0,14
194,2018-07-09 23:33:34,370,"Dąbie",1,"Wzgórza K.",2018-07-09 23:32:00,"6352185295672181140","6351558574044404497","PREDICTED",1,NA
194,2018-07-09 23:33:36,930,"M1 Al. Pokoju",22,"Kombinat",2018-07-09 23:28:00,"6352185295672180859","6351558574044908303","PREDICTED",5,NA
195,2018-07-09 23:33:48,571,"Korona",8,"Borek Fałęcki",2018-07-09 23:33:00,"6352185295672181362","6351558574044580629","STOPPING",0,18
195,2018-07-09 23:33:51,322,"Filharmonia",18,"Czerwone Maki P+R",2018-07-09 23:33:00,"6352185295672181548","6351558574044810005","STOPPING",0,9
195,2018-07-09 23:33:53,89,"Bronowice",24,"Bronowice Małe",2018-07-09 23:32:00,NA,"6351558574044936980","PLANNED",1,25
195,2018-07-09 23:33:55,630,"Bieżanowska",50,"Prokocim",2018-07-09 23:33:00,"6352185295672181650","6351558574045002524","STOPPING",0,16
195,2018-07-09 23:33:56,632,"Dauna",24,"Kurdwanów P+R",2018-07-09 23:32:00,"6352185295672181059","6351558574044961555","STOPPING",1,24
195,2018-07-09 23:33:59,129,"Cystersów",10,"Kopiec Wandy",2018-07-09 23:32:00,"6352185295672180893","6351558574044637973","PREDICTED",1,13
196,2018-07-09 23:34:11,2691,"Chmieleniec",18,"Czerwone Maki P+R",2018-07-09 23:34:00,"6352185295672181552","6351558574044793621","STOPPING",0,25
196,2018-07-09 23:34:16,1360,"Plac Wszystkich Świętych",13,"Nowy Bieżanów P+R",2018-07-09 23:33:00,"6352185295672181340","6351558574044715796","PREDICTED",1,10
196,2018-07-09 23:34:17,79,"Plac Inwalidów",8,"Borek Fałęcki",2018-07-09 23:34:00,"6352185295672181347","6351558574044588821","STOPPING",0,9
196,2018-07-09 23:34:23,130,"Białucha",4,"Kombinat",2018-07-09 23:33:00,"6352185295672181665","6351558574044486415","PREDICTED",1,NA
196,2018-07-09 23:34:23,3033,"Plaza",14,"Mistrzejowice",2018-07-09 23:32:00,"6352185295672180840","6351558574044744463","PREDICTED",2,22
196,2018-07-09 23:34:24,407,"Czyżyny",5,"Wzgórza K.",2018-07-09 23:32:00,"6352185295672181172","6351558574044494613","STOPPING",2,NA
196,2018-07-09 23:34:25,388,"Dunikowskiego",14,"Mistrzejowice",2018-07-09 23:34:00,"6352185295672181546","6351558574044740367","PREDICTED",0,34
197,2018-07-09 23:34:39,361,"Orzeszkowej",22,"Kombinat",2018-07-09 23:34:00,"6352185295672180856","6351558574044912399","PREDICTED",0,NA
197,2018-07-09 23:34:40,357,"Poczta Główna",24,"Kurdwanów P+R",2018-07-09 23:34:00,"6352185295672181038","6351558574044969748","STOPPING",0,14
197,2018-07-09 23:34:40,133,"Wesele",24,"Bronowice Małe",2018-07-09 23:33:00,NA,"6351558574044936980","PLANNED",1,26
197,2018-07-09 23:34:42,1173,"Dworzec Główny Tunel",50,"Krowodrza Górka",2018-07-09 23:34:00,"6352185295672181646","6351558574045023005","STOPPING",0,13
197,2018-07-09 23:34:43,715,"Nowosądecka",6,"Kurdwanów P+R",2018-07-09 23:32:00,"6352185295672181043","6351558574044527383","STOPPING",2,19
197,2018-07-09 23:34:49,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-07-09 23:33:00,"6352185295672180865","6351558574045063951","PREDICTED",1,27
197,2018-07-09 23:34:50,2539,"Rondo Hipokratesa",21,"Kombinat",2018-07-09 23:33:00,NA,"6351558574044883749","PLANNED",1,NA
198,2018-07-09 23:35:00,84,"Biprostal",14,"Bronowice Małe",2018-07-09 23:35:00,"6352185295672181557","6351558574044756751","PREDICTED",0,32
198,2018-07-09 23:35:02,577,"Słomiana",52,"Czerwone Maki P+R",2018-07-09 23:35:00,"6352185295672181649","6351558574045088527","STOPPING",0,29
198,2018-07-09 23:35:02,922,"Łagiewniki",22,"Borek Fałęcki",2018-07-09 23:33:00,"6352185295672180884","6351558574044891919","STOPPING",2,32
198,2018-07-09 23:35:02,572,"Smolki",8,"Borek Fałęcki",2018-07-09 23:34:00,"6352185295672181362","6351558574044580629","PREDICTED",1,19
198,2018-07-09 23:35:07,78,"Batorego",8,"Borek Fałęcki",2018-07-09 23:35:00,"6352185295672181347","6351558574044588821","STOPPING",0,10
198,2018-07-09 23:35:08,1173,"Dworzec Główny Tunel",50,"Prokocim",2018-07-09 23:34:00,"6352185295672181641","6351558574045014812","STOPPING",1,6
198,2018-07-09 23:35:09,716,"Piaski Nowe",24,"Kurdwanów P+R",2018-07-09 23:34:00,"6352185295672181059","6351558574044961555","STOPPING",1,25
198,2018-07-09 23:35:12,567,"Kuklińskiego",20,"Mały Płaszów",2018-07-09 23:35:00,"6352185295672181161","6351558574044846875","PREDICTED",0,15
198,2018-07-09 23:35:14,130,"Białucha",10,"Kopiec Wandy",2018-07-09 23:34:00,"6352185295672180893","6351558574044637973","PREDICTED",1,14
198,2018-07-09 23:35:14,3041,"Rondo 308. Dywizjonu",22,"Kombinat",2018-07-09 23:30:00,"6352185295672180859","6351558574044908303","PREDICTED",5,NA
198,2018-07-09 23:35:17,413,"Os.Kolorowe",52,"Os.Piastów",2018-07-09 23:34:00,"6352185295672180865","6351558574045063951","STOPPING",1,28
199,2018-07-09 23:35:28,922,"Łagiewniki",10,"Kopiec Wandy",2018-07-09 23:32:00,"6352185295672180851","6351558574044642069","PREDICTED",3,1
199,2018-07-09 23:35:39,3033,"Plaza",1,"Wzgórza K.",2018-07-09 23:33:00,"6352185295672181140","6351558574044404497","STOPPING",2,NA
199,2018-07-09 23:35:41,392,"DH Wanda",21,"Kombinat",2018-07-09 23:34:00,NA,"6351558574044883749","PLANNED",1,NA
199,2018-07-09 23:35:41,2744,"Plac Centralny im. R.Reagana",9,"Mistrzejowice",2018-07-09 23:34:00,NA,"6351558574044617487","PLANNED",1,27
200,2018-07-09 23:35:55,1360,"Plac Wszystkich Świętych",18,"Czerwone Maki P+R",2018-07-09 23:34:00,"6352185295672181548","6351558574044810005","STOPPING",1,10
200,2018-07-09 23:35:55,2741,"Św.Gertrudy",13,"Nowy Bieżanów P+R",2018-07-09 23:35:00,"6352185295672181340","6351558574044715796","STOPPING",0,11
200,2018-07-09 23:35:57,73,"Politechnika",50,"Krowodrza Górka",2018-07-09 23:35:00,"6352185295672181646","6351558574045023005","STOPPING",0,14
200,2018-07-09 23:35:59,634,"Wlotowa",50,"Prokocim",2018-07-09 23:34:00,"6352185295672181650","6351558574045002524","STOPPING",1,17
200,2018-07-09 23:36:04,2871,"TAURON Arena Kraków Al. Pokoju",14,"Mistrzejowice",2018-07-09 23:33:00,"6352185295672180840","6351558574044744463","PREDICTED",3,23
201,2018-07-09 23:36:20,358,"Starowiślna",24,"Kurdwanów P+R",2018-07-09 23:36:00,"6352185295672181038","6351558574044969748","STOPPING",0,15
201,2018-07-09 23:36:20,88,"Uniwersytet Pedagogiczny",14,"Bronowice Małe",2018-07-09 23:36:00,"6352185295672181557","6351558574044756751","STOPPING",0,33
201,2018-07-09 23:36:23,718,"Witosa",6,"Kurdwanów P+R",2018-07-09 23:34:00,"6352185295672181043","6351558574044527383","STOPPING",2,20
201,2018-07-09 23:36:25,560,"Gromadzka",20,"Mały Płaszów",2018-07-09 23:36:00,"6352185295672181161","6351558574044846875","PREDICTED",0,16
201,2018-07-09 23:36:27,3040,"TAURON Arena Kraków Wieczysta",4,"Kombinat",2018-07-09 23:35:00,"6352185295672181665","6351558574044486415","STOPPING",1,NA
201,2018-07-09 23:36:28,2871,"TAURON Arena Kraków Al. Pokoju",1,"Wzgórza K.",2018-07-09 23:34:00,"6352185295672181140","6351558574044404497","PREDICTED",2,NA
201,2018-07-09 23:36:29,409,"Centralna",22,"Kombinat",2018-07-09 23:31:00,"6352185295672180859","6351558574044908303","PREDICTED",5,NA
201,2018-07-09 23:36:29,408,"Rondo Czyżyńskie",5,"Wzgórza K.",2018-07-09 23:35:00,"6352185295672181172","6351558574044494613","STOPPING",1,NA
201,2018-07-09 23:36:30,383,"Rondo Piastowskie",14,"Mistrzejowice",2018-07-09 23:36:00,"6352185295672181546","6351558574044740367","STOPPING",0,35
202,2018-07-09 23:36:42,611,"Rzemieślnicza",10,"Kopiec Wandy",2018-07-09 23:33:00,"6352185295672180851","6351558574044642069","PREDICTED",3,2
202,2018-07-09 23:36:42,610,"Rondo Matecznego",8,"Borek Fałęcki",2018-07-09 23:36:00,"6352185295672181362","6351558574044580629","STOPPING",0,20
202,2018-07-09 23:36:44,359,"Stradom",22,"Kombinat",2018-07-09 23:36:00,"6352185295672180856","6351558574044912399","STOPPING",0,NA
202,2018-07-09 23:36:46,136,"Bronowice Wiadukt",24,"Bronowice Małe",2018-07-09 23:35:00,NA,"6351558574044936980","PLANNED",1,27
202,2018-07-09 23:36:48,715,"Nowosądecka",24,"Kurdwanów P+R",2018-07-09 23:35:00,"6352185295672181059","6351558574044961555","STOPPING",1,26
202,2018-07-09 23:36:55,418,"Os.Zgody",9,"Mistrzejowice",2018-07-09 23:35:00,NA,"6351558574044617487","PLANNED",1,28
203,2018-07-09 23:37:04,2821,"Łagiewniki ZUS",22,"Borek Fałęcki",2018-07-09 23:35:00,"6352185295672180884","6351558574044891919","PREDICTED",2,33
203,2018-07-09 23:37:06,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-07-09 23:37:00,"6352185295672181649","6351558574045088527","STOPPING",0,30
203,2018-07-09 23:37:08,325,"Wawel",13,"Nowy Bieżanów P+R",2018-07-09 23:37:00,"6352185295672181340","6351558574044715796","STOPPING",0,12
203,2018-07-09 23:37:08,2741,"Św.Gertrudy",18,"Czerwone Maki P+R",2018-07-09 23:36:00,"6352185295672181548","6351558574044810005","PREDICTED",1,11
203,2018-07-09 23:37:13,634,"Wlotowa",13,"Nowy Bieżanów P+R",2018-07-09 23:37:00,"6352185295672181349","6351558574044707603","STOPPING",0,22
204,2018-07-09 23:37:35,362,"Miodowa",24,"Kurdwanów P+R",2018-07-09 23:37:00,"6352185295672181038","6351558574044969748","STOPPING",0,16
204,2018-07-09 23:37:41,125,"Rondo Mogilskie",50,"Prokocim",2018-07-09 23:36:00,"6352185295672181641","6351558574045014812","STOPPING",1,7
204,2018-07-09 23:37:42,930,"M1 Al. Pokoju",14,"Mistrzejowice",2018-07-09 23:34:00,"6352185295672180840","6351558574044744463","PREDICTED",3,24
204,2018-07-09 23:37:43,377,"Os.Złotego Wieku",14,"Mistrzejowice",2018-07-09 23:37:00,"6352185295672181546","6351558574044740367","STOPPING",0,36
205,2018-07-09 23:37:54,615,"Sanktuarium Bożego Miłosierdzia",22,"Borek Fałęcki",2018-07-09 23:36:00,"6352185295672180884","6351558574044891919","STOPPING",1,34
205,2018-07-09 23:37:55,611,"Rzemieślnicza",8,"Borek Fałęcki",2018-07-09 23:37:00,"6352185295672181362","6351558574044580629","STOPPING",0,21
205,2018-07-09 23:37:59,1049,"Głowackiego",14,"Bronowice Małe",2018-07-09 23:37:00,"6352185295672181557","6351558574044756751","STOPPING",0,34
205,2018-07-09 23:38:00,70,"Dworzec Towarowy",50,"Krowodrza Górka",2018-07-09 23:37:00,"6352185295672181646","6351558574045023005","STOPPING",1,15
205,2018-07-09 23:38:03,561,"Lipska",20,"Mały Płaszów",2018-07-09 23:38:00,"6352185295672181161","6351558574044846875","STOPPING",0,17
205,2018-07-09 23:38:05,3040,"TAURON Arena Kraków Wieczysta",10,"Kopiec Wandy",2018-07-09 23:36:00,"6352185295672180893","6351558574044637973","STOPPING",2,15
205,2018-07-09 23:38:06,2811,"Muzeum Lotnictwa",4,"Kombinat",2018-07-09 23:36:00,"6352185295672181665","6351558574044486415","STOPPING",2,NA
205,2018-07-09 23:38:08,413,"Os.Kolorowe",5,"Wzgórza K.",2018-07-09 23:36:00,"6352185295672181172","6351558574044494613","STOPPING",2,NA
206,2018-07-09 23:38:20,610,"Rondo Matecznego",10,"Kopiec Wandy",2018-07-09 23:35:00,"6352185295672180851","6351558574044642069","PREDICTED",3,3
206,2018-07-09 23:38:24,77,"Teatr Bagatela",18,"Krowodrza Górka",2018-07-09 23:38:00,"6352185295672181560","6351558574044781332","STOPPING",0,19
206,2018-07-09 23:38:25,718,"Witosa",24,"Kurdwanów P+R",2018-07-09 23:37:00,"6352185295672181059","6351558574044961555","STOPPING",1,27
206,2018-07-09 23:38:26,637,"Prokocim",13,"Nowy Bieżanów P+R",2018-07-09 23:38:00,"6352185295672181349","6351558574044707603","STOPPING",0,23
206,2018-07-09 23:38:30,930,"M1 Al. Pokoju",1,"Wzgórza K.",2018-07-09 23:35:00,"6352185295672181140","6351558574044404497","PREDICTED",3,NA
206,2018-07-09 23:38:31,2538,"Miśnieńska",14,"Mistrzejowice",2018-07-09 23:38:00,"6352185295672181546","6351558574044740367","STOPPING",0,37
207,2018-07-09 23:38:45,2742,"Św.Wawrzyńca",24,"Kurdwanów P+R",2018-07-09 23:38:00,"6352185295672181038","6351558574044969748","STOPPING",0,17
207,2018-07-09 23:38:45,325,"Wawel",18,"Czerwone Maki P+R",2018-07-09 23:38:00,"6352185295672181548","6351558574044810005","STOPPING",0,12
207,2018-07-09 23:38:55,3041,"Rondo 308. Dywizjonu",14,"Mistrzejowice",2018-07-09 23:36:00,"6352185295672180840","6351558574044744463","PREDICTED",2,25
207,2018-07-09 23:38:57,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",21,"Kombinat",2018-07-09 23:37:00,NA,"6351558574044883749","PLANNED",1,NA
208,2018-07-09 23:39:07,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-07-09 23:39:00,"6352185295672181649","6351558574045088527","STOPPING",0,31
208,2018-07-09 23:39:09,322,"Filharmonia",8,"Borek Fałęcki",2018-07-09 23:39:00,"6352185295672181347","6351558574044588821","STOPPING",0,12
208,2018-07-09 23:39:10,359,"Stradom",13,"Nowy Bieżanów P+R",2018-07-09 23:39:00,"6352185295672181340","6351558574044715796","STOPPING",0,13
208,2018-07-09 23:39:17,1262,"Rzebika",20,"Mały Płaszów",2018-07-09 23:39:00,"6352185295672181161","6351558574044846875","STOPPING",0,18
208,2018-07-09 23:39:19,113,"AWF",4,"Kombinat",2018-07-09 23:38:00,"6352185295672181665","6351558574044486415","STOPPING",1,NA
209,2018-07-09 23:39:32,922,"Łagiewniki",8,"Borek Fałęcki",2018-07-09 23:39:00,"6352185295672181362","6351558574044580629","STOPPING",0,22
209,2018-07-09 23:39:37,3036,"Szpital Narutowicza",50,"Krowodrza Górka",2018-07-09 23:39:00,"6352185295672181646","6351558574045023005","PREDICTED",0,16
209,2018-07-09 23:39:43,2811,"Muzeum Lotnictwa",10,"Kopiec Wandy",2018-07-09 23:37:00,"6352185295672180893","6351558574044637973","PREDICTED",2,16
209,2018-07-09 23:39:45,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-07-09 23:38:00,"6352185295672180865","6351558574045063951","STOPPING",1,29
209,2018-07-09 23:39:45,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",9,"Mistrzejowice",2018-07-09 23:38:00,NA,"6351558574044617487","PLANNED",1,29
209,2018-07-09 23:39:45,418,"Os.Zgody",21,"Kombinat",2018-07-09 23:38:00,NA,"6351558574044883749","PLANNED",1,NA
210,2018-07-09 23:39:54,746,"Solvay",22,"Borek Fałęcki",2018-07-09 23:38:00,"6352185295672180884","6351558574044891919","STOPPING",1,35
210,2018-07-09 23:39:56,572,"Smolki",10,"Kopiec Wandy",2018-07-09 23:36:00,"6352185295672180851","6351558574044642069","STOPPING",3,4
210,2018-07-09 23:40:04,365,"Rondo Grzegórzeckie",50,"Prokocim",2018-07-09 23:39:00,"6352185295672181641","6351558574045014812","STOPPING",1,8
210,2018-07-09 23:40:06,3041,"Rondo 308. Dywizjonu",1,"Wzgórza K.",2018-07-09 23:37:00,"6352185295672181140","6351558574044404497","PREDICTED",3,NA
210,2018-07-09 23:40:07,409,"Centralna",14,"Mistrzejowice",2018-07-09 23:37:00,"6352185295672180840","6351558574044744463","STOPPING",3,26
210,2018-07-09 23:40:07,408,"Rondo Czyżyńskie",22,"Kombinat",2018-07-09 23:34:00,"6352185295672180859","6351558574044908303","STOPPING",6,NA
211,2018-07-09 23:40:19,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-07-09 23:40:00,"6352185295672181649","6351558574045088527","STOPPING",0,32
211,2018-07-09 23:40:22,359,"Stradom",18,"Czerwone Maki P+R",2018-07-09 23:40:00,"6352185295672181548","6351558574044810005","STOPPING",0,13
211,2018-07-09 23:40:23,358,"Starowiślna",22,"Kombinat",2018-07-09 23:39:00,"6352185295672180856","6351558574044912399","STOPPING",1,NA
211,2018-07-09 23:40:25,3032,"Stary Kleparz",18,"Krowodrza Górka",2018-07-09 23:40:00,"6352185295672181560","6351558574044781332","STOPPING",0,20
211,2018-07-09 23:40:28,570,"Plac Bohaterów Getta",24,"Kurdwanów P+R",2018-07-09 23:40:00,"6352185295672181038","6351558574044969748","STOPPING",0,18
211,2018-07-09 23:40:31,113,"AWF",10,"Kopiec Wandy",2018-07-09 23:39:00,"6352185295672180893","6351558574044637973","PREDICTED",1,17
211,2018-07-09 23:40:32,112,"Stella-Sawickiego",4,"Kombinat",2018-07-09 23:39:00,"6352185295672181665","6351558574044486415","STOPPING",1,NA
212,2018-07-09 23:40:46,1360,"Plac Wszystkich Świętych",8,"Borek Fałęcki",2018-07-09 23:40:00,"6352185295672181347","6351558574044588821","PREDICTED",0,13
212,2018-07-09 23:40:48,61,"Bratysławska",50,"Krowodrza Górka",2018-07-09 23:40:00,"6352185295672181646","6351558574045023005","PREDICTED",0,17
212,2018-07-09 23:40:56,392,"DH Wanda",9,"Mistrzejowice",2018-07-09 23:39:00,NA,"6351558574044617487","PLANNED",1,30
213,2018-07-09 23:41:06,824,"Borek Fałęcki I",22,"Borek Fałęcki",2018-07-09 23:39:00,"6352185295672180884","6351558574044891919","PREDICTED",2,36
213,2018-07-09 23:41:09,360,"Plac Wolnica",13,"Nowy Bieżanów P+R",2018-07-09 23:41:00,"6352185295672181340","6351558574044715796","STOPPING",0,14
213,2018-07-09 23:41:21,418,"Os.Zgody",52,"Os.Piastów",2018-07-09 23:39:00,"6352185295672180865","6351558574045063951","STOPPING",2,30
214,2018-07-09 23:41:34,361,"Orzeszkowej",18,"Czerwone Maki P+R",2018-07-09 23:41:00,"6352185295672181548","6351558574044810005","STOPPING",0,14
214,2018-07-09 23:41:36,363,"Hala Targowa",22,"Kombinat",2018-07-09 23:40:00,"6352185295672180856","6351558574044912399","STOPPING",1,NA
214,2018-07-09 23:41:41,1154,"Zabłocie",50,"Prokocim",2018-07-09 23:40:00,"6352185295672181641","6351558574045014812","PREDICTED",1,9
214,2018-07-09 23:41:44,409,"Centralna",1,"Wzgórza K.",2018-07-09 23:38:00,"6352185295672181140","6351558574044404497","STOPPING",3,NA
214,2018-07-09 23:41:44,407,"Czyżyny",4,"Kombinat",2018-07-09 23:40:00,"6352185295672181665","6351558574044486415","STOPPING",1,NA
214,2018-07-09 23:41:45,2744,"Plac Centralny im. R.Reagana",5,"Wzgórza K.",2018-07-09 23:40:00,"6352185295672181172","6351558574044494613","PREDICTED",1,NA
214,2018-07-09 23:41:45,413,"Os.Kolorowe",22,"Kombinat",2018-07-09 23:35:00,"6352185295672180859","6351558574044908303","PREDICTED",6,NA
215,2018-07-09 23:41:55,571,"Korona",10,"Kopiec Wandy",2018-07-09 23:38:00,"6352185295672180851","6351558574044642069","STOPPING",3,5
215,2018-07-09 23:42:07,407,"Czyżyny",10,"Kopiec Wandy",2018-07-09 00:01:00,"6352185295672180851","6351558574044642069","PREDICTED",1421,19
216,2018-07-09 23:42:18,2688,"Norymberska",52,"Czerwone Maki P+R",2018-07-09 23:42:00,"6352185295672181649","6351558574045088527","STOPPING",0,33
216,2018-07-09 23:42:22,2741,"Św.Gertrudy",8,"Borek Fałęcki",2018-07-09 23:42:00,"6352185295672181347","6351558574044588821","STOPPING",0,14
216,2018-07-09 23:42:24,72,"Pędzichów",18,"Krowodrza Górka",2018-07-09 23:41:00,"6352185295672181560","6351558574044781332","STOPPING",1,21
216,2018-07-09 23:42:28,946,"Klimeckiego",50,"Prokocim",2018-07-09 23:41:00,"6352185295672181641","6351558574045014812","STOPPING",1,10
216,2018-07-09 23:42:31,112,"Stella-Sawickiego",10,"Kopiec Wandy",2018-07-09 23:40:00,"6352185295672180893","6351558574044637973","PREDICTED",2,18
216,2018-07-09 23:42:33,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Os.Piastów",2018-07-09 23:42:00,"6352185295672180865","6351558574045063951","STOPPING",0,31
