"index","time_stamp","stop","number","direction","plannedTime","vehicleId","tripId","status"
178,2018-07-09 23:26:55,3039,"18","Krowodrza Górka",2018-07-09 23:26:00,"6352185295672181560","6351558574044781332","STOPPING"
178,2018-07-09 23:26:56,357,"10","Kopiec Wandy",2018-07-09 23:25:00,"6352185295672180893","6351558574044637973","STOPPING"
178,2018-07-09 23:26:57,133,"14","Bronowice Małe",2018-07-09 23:24:00,"6352185295672181547","6351558574044752655","STOPPING"
178,2018-07-09 23:26:57,88,"13","Bronowice",2018-07-09 23:25:00,NA,"6351558574044723985","PLANNED"
178,2018-07-09 23:26:58,79,"24","Bronowice Małe",2018-07-09 23:25:00,NA,"6351558574044936980","PLANNED"
178,2018-07-09 23:26:59,131,"4","Kombinat",2018-07-09 23:26:00,"6352185295672181665","6351558574044486415","STOPPING"
178,2018-07-09 23:27:03,1262,"11","Mały Płaszów",2018-07-09 23:26:00,"6352185295672180970","6351558574044666648","PREDICTED"
178,2018-07-09 23:27:08,413,"10","Kopiec Wandy",2018-07-09 23:27:00,"6352185295672180839","6351558574044658453","PREDICTED"
178,2018-07-09 23:27:08,418,"14","Mistrzejowice",2018-07-09 23:27:00,"6352185295672181546","6351558574044740367","STOPPING"
179,2018-07-09 23:27:18,610,"10","Łagiewniki",2018-07-09 23:23:00,"6352185295672180851","6351558574044642068","STOPPING"
179,2018-07-09 23:27:23,72,"18","Czerwone Maki P+R",2018-07-09 23:27:00,"6352185295672181548","6351558574044810005","STOPPING"
179,2018-07-09 23:27:26,561,"50","Prokocim",2018-07-09 23:26:00,"6352185295672181650","6351558574045002524","STOPPING"
179,2018-07-09 23:27:27,368,"22","Kombinat",2018-07-09 23:23:00,"6352185295672180859","6351558574044908303","PREDICTED"
179,2018-07-09 23:27:28,3040,"52","Os.Piastów",2018-07-09 23:25:00,"6352185295672180865","6351558574045063951","STOPPING"
180,2018-07-09 23:27:42,2686,"18","Czerwone Maki P+R",2018-07-09 23:27:00,"6352185295672181552","6351558574044793621","STOPPING"
180,2018-07-09 23:27:42,584,"22","Kombinat",2018-07-09 23:26:00,"6352185295672180856","6351558574044912399","STOPPING"
180,2018-07-09 23:27:45,1049,"13","Bronowice",2018-07-09 23:26:00,NA,"6351558574044723985","PLANNED"
180,2018-07-09 23:27:46,136,"8","Bronowice Małe",2018-07-09 23:25:00,"6352185295672181359","6351558574044592916","STOPPING"
180,2018-07-09 23:27:46,61,"50","Prokocim",2018-07-09 23:27:00,"6352185295672181641","6351558574045014812","PREDICTED"
180,2018-07-09 23:27:48,634,"9","Nowy Bieżanów P+R",2018-07-09 23:27:00,"6352185295672180978","6351558574044629775","STOPPING"
180,2018-07-09 23:27:50,365,"14","Mistrzejowice",2018-07-09 23:26:00,"6352185295672180840","6351558574044744463","STOPPING"
180,2018-07-09 23:27:51,369,"22","Kombinat",2018-07-09 23:24:00,"6352185295672180859","6351558574044908303","PREDICTED"
180,2018-07-09 23:27:52,3040,"5","Wzgórza K.",2018-07-09 23:27:00,"6352185295672181172","6351558574044494613","PREDICTED"
180,2018-07-09 23:27:53,2811,"52","Os.Piastów",2018-07-09 23:26:00,"6352185295672180865","6351558574045063951","PREDICTED"
180,2018-07-09 23:27:53,407,"9","Mistrzejowice",2018-07-09 23:26:00,NA,"6351558574044617487","PLANNED"
180,2018-07-09 23:27:54,2538,"9","Mistrzejowice",2018-07-09 23:26:00,NA,"6351558574044613391","PLANNED"
181,2018-07-09 23:28:06,576,"22","Borek Fałęcki",2018-07-09 23:26:00,"6352185295672180884","6351558574044891919","PREDICTED"
181,2018-07-09 23:28:07,361,"18","Krowodrza Górka",2018-07-09 23:27:00,"6352185295672181560","6351558574044781332","STOPPING"
181,2018-07-09 23:28:07,359,"52","Czerwone Maki P+R",2018-07-09 23:27:00,"6352185295672181649","6351558574045088527","STOPPING"
181,2018-07-09 23:28:10,79,"13","Nowy Bieżanów P+R",2018-07-09 23:27:00,"6352185295672181340","6351558574044715796","STOPPING"
181,2018-07-09 23:28:11,70,"18","Krowodrza Górka",2018-07-09 23:28:00,"6352185295672181550","6351558574044818196","PREDICTED"
181,2018-07-09 23:28:12,681,"3","Nowy Bieżanów P+R",2018-07-09 23:28:00,"6352185295672181363","6351558574044433175","STOPPING"
181,2018-07-09 23:28:13,623,"24","Kurdwanów P+R",2018-07-09 23:26:00,"6352185295672181059","6351558574044961555","STOPPING"
181,2018-07-09 23:28:14,365,"1","Wzgórza K.",2018-07-09 23:27:00,"6352185295672181140","6351558574044404497","PREDICTED"
181,2018-07-09 23:28:15,125,"20","Mały Płaszów",2018-07-09 23:28:00,"6352185295672181161","6351558574044846875","STOPPING"
181,2018-07-09 23:28:19,3037,"1","Wzgórza K.",2018-07-09 23:28:00,"6352185295672181145","6351558574044392209","PREDICTED"
182,2018-07-09 23:28:28,2687,"18","Czerwone Maki P+R",2018-07-09 23:28:00,"6352185295672181552","6351558574044793621","STOPPING"
182,2018-07-09 23:28:29,611,"10","Łagiewniki",2018-07-09 23:24:00,"6352185295672180851","6351558574044642068","STOPPING"
182,2018-07-09 23:28:32,1049,"8","Borek Fałęcki",2018-07-09 23:28:00,"6352185295672181347","6351558574044588821","STOPPING"
182,2018-07-09 23:28:33,77,"24","Kurdwanów P+R",2018-07-09 23:28:00,"6352185295672181038","6351558574044969748","STOPPING"
182,2018-07-09 23:28:35,637,"9","Nowy Bieżanów P+R",2018-07-09 23:28:00,"6352185295672180978","6351558574044629775","PREDICTED"
182,2018-07-09 23:28:37,2859,"14","Mistrzejowice",2018-07-09 23:27:00,"6352185295672180840","6351558574044744463","STOPPING"
182,2018-07-09 23:28:40,2539,"52","Os.Piastów",2018-07-09 23:23:00,"6352185295672181652","6351558574045051663","STOPPING"
183,2018-07-09 23:28:49,378,"21","Kombinat",2018-07-09 23:27:00,NA,"6351558574044883749","PLANNED"
183,2018-07-09 23:28:51,577,"22","Kombinat",2018-07-09 23:28:00,"6352185295672180856","6351558574044912399","PREDICTED"
183,2018-07-09 23:28:51,577,"22","Borek Fałęcki",2018-07-09 23:27:00,"6352185295672180884","6351558574044891919","PREDICTED"
183,2018-07-09 23:28:56,136,"14","Bronowice Małe",2018-07-09 23:26:00,"6352185295672181547","6351558574044752655","STOPPING"
183,2018-07-09 23:28:56,78,"13","Nowy Bieżanów P+R",2018-07-09 23:28:00,"6352185295672181340","6351558574044715796","PREDICTED"
183,2018-07-09 23:28:57,83,"24","Bronowice Małe",2018-07-09 23:27:00,NA,"6351558574044936980","PLANNED"
183,2018-07-09 23:28:57,131,"10","Kopiec Wandy",2018-07-09 23:27:00,"6352185295672180893","6351558574044637973","STOPPING"
183,2018-07-09 23:28:58,3036,"50","Prokocim",2018-07-09 23:28:00,"6352185295672181641","6351558574045014812","PREDICTED"
183,2018-07-09 23:29:00,2870,"50","Prokocim",2018-07-09 23:28:00,"6352185295672181650","6351558574045002524","PREDICTED"
184,2018-07-09 23:29:15,126,"4","Kombinat",2018-07-09 23:28:00,"6352185295672181665","6351558574044486415","STOPPING"
184,2018-07-09 23:29:20,361,"52","Czerwone Maki P+R",2018-07-09 23:29:00,"6352185295672181649","6351558574045088527","STOPPING"
184,2018-07-09 23:29:20,359,"18","Krowodrza Górka",2018-07-09 23:29:00,"6352185295672181560","6351558574044781332","STOPPING"
184,2018-07-09 23:29:25,630,"6","Kurdwanów P+R",2018-07-09 23:28:00,"6352185295672181043","6351558574044527383","STOPPING"
184,2018-07-09 23:29:25,2582,"3","Nowy Bieżanów P+R",2018-07-09 23:29:00,"6352185295672181363","6351558574044433175","STOPPING"
184,2018-07-09 23:29:27,2859,"1","Wzgórza K.",2018-07-09 23:28:00,"6352185295672181140","6351558574044404497","PREDICTED"
184,2018-07-09 23:29:28,370,"22","Kombinat",2018-07-09 23:25:00,"6352185295672180859","6351558574044908303","STOPPING"
184,2018-07-09 23:29:30,2811,"5","Wzgórza K.",2018-07-09 23:28:00,"6352185295672181172","6351558574044494613","PREDICTED"
184,2018-07-09 23:29:30,113,"52","Os.Piastów",2018-07-09 23:28:00,"6352185295672180865","6351558574045063951","PREDICTED"
185,2018-07-09 23:29:42,84,"24","Bronowice Małe",2018-07-09 23:28:00,NA,"6351558574044936980","PLANNED"
185,2018-07-09 23:29:46,359,"8","Borek Fałęcki",2018-07-09 23:29:00,"6352185295672181362","6351558574044580629","STOPPING"
185,2018-07-09 23:29:48,88,"8","Borek Fałęcki",2018-07-09 23:29:00,"6352185295672181347","6351558574044588821","STOPPING"
185,2018-07-09 23:29:53,367,"14","Mistrzejowice",2018-07-09 23:28:00,"6352185295672180840","6351558574044744463","STOPPING"
185,2018-07-09 23:29:56,388,"52","Os.Piastów",2018-07-09 23:24:00,"6352185295672181652","6351558574045051663","PREDICTED"
185,2018-07-09 23:29:57,379,"21","Kombinat",2018-07-09 23:28:00,NA,"6351558574044883749","PLANNED"
186,2018-07-09 23:30:06,2688,"18","Czerwone Maki P+R",2018-07-09 23:30:00,"6352185295672181552","6351558574044793621","STOPPING"
186,2018-07-09 23:30:08,576,"22","Kombinat",2018-07-09 23:30:00,"6352185295672180856","6351558574044912399","PREDICTED"
186,2018-07-09 23:30:12,78,"14","Bronowice Małe",2018-07-09 23:30:00,"6352185295672181557","6351558574044756751","STOPPING"
186,2018-07-09 23:30:13,3036,"18","Krowodrza Górka",2018-07-09 23:30:00,"6352185295672181550","6351558574044818196","STOPPING"
186,2018-07-09 23:30:15,624,"24","Kurdwanów P+R",2018-07-09 23:28:00,"6352185295672181059","6351558574044961555","STOPPING"
186,2018-07-09 23:30:16,365,"50","Krowodrza Górka",2018-07-09 23:30:00,"6352185295672181646","6351558574045023005","STOPPING"
186,2018-07-09 23:30:16,367,"1","Wzgórza K.",2018-07-09 23:29:00,"6352185295672181140","6351558574044404497","PREDICTED"
186,2018-07-09 23:30:18,3033,"22","Kombinat",2018-07-09 23:26:00,"6352185295672180859","6351558574044908303","PREDICTED"
187,2018-07-09 23:30:29,126,"10","Kopiec Wandy",2018-07-09 23:29:00,"6352185295672180893","6351558574044637973","PREDICTED"
187,2018-07-09 23:30:31,584,"22","Borek Fałęcki",2018-07-09 23:29:00,"6352185295672180884","6351558574044891919","PREDICTED"
187,2018-07-09 23:30:35,88,"24","Bronowice Małe",2018-07-09 23:29:00,NA,"6351558574044936980","PLANNED"
187,2018-07-09 23:30:36,77,"13","Nowy Bieżanów P+R",2018-07-09 23:30:00,"6352185295672181340","6351558574044715796","PREDICTED"
187,2018-07-09 23:30:37,3032,"24","Kurdwanów P+R",2018-07-09 23:30:00,"6352185295672181038","6351558574044969748","STOPPING"
187,2018-07-09 23:30:41,368,"14","Mistrzejowice",2018-07-09 23:29:00,"6352185295672180840","6351558574044744463","STOPPING"
187,2018-07-09 23:30:44,112,"52","Os.Piastów",2018-07-09 23:29:00,"6352185295672180865","6351558574045063951","STOPPING"
187,2018-07-09 23:30:45,408,"9","Mistrzejowice",2018-07-09 23:29:00,NA,"6351558574044617487","PLANNED"
187,2018-07-09 23:30:46,382,"21","Kombinat",2018-07-09 23:29:00,NA,"6351558574044883749","PLANNED"
188,2018-07-09 23:31:00,325,"18","Krowodrza Górka",2018-07-09 23:31:00,"6352185295672181560","6351558574044781332","STOPPING"
188,2018-07-09 23:31:04,632,"6","Kurdwanów P+R",2018-07-09 23:29:00,"6352185295672181043","6351558574044527383","STOPPING"
188,2018-07-09 23:31:07,365,"20","Mały Płaszów",2018-07-09 23:31:00,"6352185295672181161","6351558574044846875","PREDICTED"
188,2018-07-09 23:31:10,113,"5","Wzgórza K.",2018-07-09 23:30:00,"6352185295672181172","6351558574044494613","STOPPING"
189,2018-07-09 23:31:22,84,"8","Borek Fałęcki",2018-07-09 23:31:00,"6352185295672181347","6351558574044588821","STOPPING"
189,2018-07-09 23:31:25,575,"22","Kombinat",2018-07-09 23:31:00,"6352185295672180856","6351558574044912399","PREDICTED"
189,2018-07-09 23:31:26,360,"8","Borek Fałęcki",2018-07-09 23:31:00,"6352185295672181362","6351558574044580629","STOPPING"
189,2018-07-09 23:31:28,61,"18","Krowodrza Górka",2018-07-09 23:31:00,"6352185295672181550","6351558574044818196","STOPPING"
189,2018-07-09 23:31:28,77,"18","Czerwone Maki P+R",2018-07-09 23:31:00,"6352185295672181548","6351558574044810005","PREDICTED"
189,2018-07-09 23:31:29,70,"50","Prokocim",2018-07-09 23:31:00,"6352185295672181641","6351558574045014812","STOPPING"
189,2018-07-09 23:31:31,624,"50","Prokocim",2018-07-09 23:30:00,"6352185295672181650","6351558574045002524","STOPPING"
189,2018-07-09 23:31:33,368,"1","Wzgórza K.",2018-07-09 23:30:00,"6352185295672181140","6351558574044404497","PREDICTED"
189,2018-07-09 23:31:34,125,"4","Kombinat",2018-07-09 23:30:00,"6352185295672181665","6351558574044486415","STOPPING"
189,2018-07-09 23:31:36,392,"14","Mistrzejowice",2018-07-09 23:31:00,"6352185295672181546","6351558574044740367","STOPPING"
189,2018-07-09 23:31:37,413,"9","Mistrzejowice",2018-07-09 23:30:00,NA,"6351558574044617487","PLANNED"
190,2018-07-09 23:31:52,1049,"24","Bronowice Małe",2018-07-09 23:30:00,NA,"6351558574044936980","PLANNED"
190,2018-07-09 23:31:57,369,"14","Mistrzejowice",2018-07-09 23:30:00,"6352185295672180840","6351558574044744463","STOPPING"
190,2018-07-09 23:31:59,2871,"22","Kombinat",2018-07-09 23:27:00,"6352185295672180859","6351558574044908303","PREDICTED"
190,2018-07-09 23:32:00,382,"52","Os.Piastów",2018-07-09 23:25:00,"6352185295672181652","6351558574045051663","STOPPING"
191,2018-07-09 23:32:17,630,"24","Kurdwanów P+R",2018-07-09 23:31:00,"6352185295672181059","6351558574044961555","STOPPING"
192,2018-07-09 23:32:37,2741,"18","Krowodrza Górka",2018-07-09 23:32:00,"6352185295672181560","6351558574044781332","STOPPING"
192,2018-07-09 23:32:39,83,"8","Borek Fałęcki",2018-07-09 23:32:00,"6352185295672181347","6351558574044588821","STOPPING"
192,2018-07-09 23:32:40,716,"6","Kurdwanów P+R",2018-07-09 23:31:00,"6352185295672181043","6351558574044527383","PREDICTED"
192,2018-07-09 23:32:43,1154,"20","Mały Płaszów",2018-07-09 23:32:00,"6352185295672181161","6351558574044846875","PREDICTED"
192,2018-07-09 23:32:43,370,"14","Mistrzejowice",2018-07-09 23:31:00,"6352185295672180840","6351558574044744463","PREDICTED"
192,2018-07-09 23:32:43,369,"1","Wzgórza K.",2018-07-09 23:31:00,"6352185295672181140","6351558574044404497","PREDICTED"
192,2018-07-09 23:32:44,125,"50","Krowodrza Górka",2018-07-09 23:32:00,"6352185295672181646","6351558574045023005","PREDICTED"
192,2018-07-09 23:32:44,125,"10","Kopiec Wandy",2018-07-09 23:31:00,"6352185295672180893","6351558574044637973","STOPPING"
192,2018-07-09 23:32:46,407,"52","Os.Piastów",2018-07-09 23:30:00,"6352185295672180865","6351558574045063951","STOPPING"
192,2018-07-09 23:32:46,388,"21","Kombinat",2018-07-09 23:31:00,NA,"6351558574044883749","PLANNED"
192,2018-07-09 23:32:47,379,"52","Os.Piastów",2018-07-09 23:26:00,"6352185295672181652","6351558574045051663","STOPPING"
193,2018-07-09 23:32:57,612,"22","Borek Fałęcki",2018-07-09 23:31:00,"6352185295672180884","6351558574044891919","STOPPING"
193,2018-07-09 23:33:00,322,"13","Nowy Bieżanów P+R",2018-07-09 23:32:00,"6352185295672181340","6351558574044715796","STOPPING"
193,2018-07-09 23:33:08,624,"13","Nowy Bieżanów P+R",2018-07-09 23:33:00,"6352185295672181349","6351558574044707603","STOPPING"
193,2018-07-09 23:33:10,129,"4","Kombinat",2018-07-09 23:31:00,"6352185295672181665","6351558574044486415","STOPPING"
193,2018-07-09 23:33:12,112,"5","Wzgórza K.",2018-07-09 23:31:00,"6352185295672181172","6351558574044494613","STOPPING"
193,2018-07-09 23:33:13,2539,"14","Mistrzejowice",2018-07-09 23:33:00,"6352185295672181546","6351558574044740367","STOPPING"
194,2018-07-09 23:33:24,613,"22","Borek Fałęcki",2018-07-09 23:32:00,"6352185295672180884","6351558574044891919","PREDICTED"
194,2018-07-09 23:33:30,73,"50","Prokocim",2018-07-09 23:33:00,"6352185295672181641","6351558574045014812","PREDICTED"
194,2018-07-09 23:33:33,946,"20","Mały Płaszów",2018-07-09 23:33:00,"6352185295672181161","6351558574044846875","STOPPING"
194,2018-07-09 23:33:34,370,"1","Wzgórza K.",2018-07-09 23:32:00,"6352185295672181140","6351558574044404497","PREDICTED"
194,2018-07-09 23:33:36,930,"22","Kombinat",2018-07-09 23:28:00,"6352185295672180859","6351558574044908303","PREDICTED"
195,2018-07-09 23:33:48,571,"8","Borek Fałęcki",2018-07-09 23:33:00,"6352185295672181362","6351558574044580629","STOPPING"
195,2018-07-09 23:33:51,322,"18","Czerwone Maki P+R",2018-07-09 23:33:00,"6352185295672181548","6351558574044810005","STOPPING"
195,2018-07-09 23:33:53,89,"24","Bronowice Małe",2018-07-09 23:32:00,NA,"6351558574044936980","PLANNED"
195,2018-07-09 23:33:55,630,"50","Prokocim",2018-07-09 23:33:00,"6352185295672181650","6351558574045002524","STOPPING"
195,2018-07-09 23:33:56,632,"24","Kurdwanów P+R",2018-07-09 23:32:00,"6352185295672181059","6351558574044961555","STOPPING"
195,2018-07-09 23:33:59,129,"10","Kopiec Wandy",2018-07-09 23:32:00,"6352185295672180893","6351558574044637973","PREDICTED"
196,2018-07-09 23:34:11,2691,"18","Czerwone Maki P+R",2018-07-09 23:34:00,"6352185295672181552","6351558574044793621","STOPPING"
196,2018-07-09 23:34:16,1360,"13","Nowy Bieżanów P+R",2018-07-09 23:33:00,"6352185295672181340","6351558574044715796","PREDICTED"
196,2018-07-09 23:34:17,79,"8","Borek Fałęcki",2018-07-09 23:34:00,"6352185295672181347","6351558574044588821","STOPPING"
196,2018-07-09 23:34:23,130,"4","Kombinat",2018-07-09 23:33:00,"6352185295672181665","6351558574044486415","PREDICTED"
196,2018-07-09 23:34:23,3033,"14","Mistrzejowice",2018-07-09 23:32:00,"6352185295672180840","6351558574044744463","PREDICTED"
196,2018-07-09 23:34:24,407,"5","Wzgórza K.",2018-07-09 23:32:00,"6352185295672181172","6351558574044494613","STOPPING"
196,2018-07-09 23:34:25,388,"14","Mistrzejowice",2018-07-09 23:34:00,"6352185295672181546","6351558574044740367","PREDICTED"
197,2018-07-09 23:34:39,361,"22","Kombinat",2018-07-09 23:34:00,"6352185295672180856","6351558574044912399","PREDICTED"
197,2018-07-09 23:34:40,357,"24","Kurdwanów P+R",2018-07-09 23:34:00,"6352185295672181038","6351558574044969748","STOPPING"
197,2018-07-09 23:34:40,133,"24","Bronowice Małe",2018-07-09 23:33:00,NA,"6351558574044936980","PLANNED"
197,2018-07-09 23:34:42,1173,"50","Krowodrza Górka",2018-07-09 23:34:00,"6352185295672181646","6351558574045023005","STOPPING"
197,2018-07-09 23:34:43,715,"6","Kurdwanów P+R",2018-07-09 23:32:00,"6352185295672181043","6351558574044527383","STOPPING"
197,2018-07-09 23:34:49,408,"52","Os.Piastów",2018-07-09 23:33:00,"6352185295672180865","6351558574045063951","PREDICTED"
197,2018-07-09 23:34:50,2539,"21","Kombinat",2018-07-09 23:33:00,NA,"6351558574044883749","PLANNED"
198,2018-07-09 23:35:00,84,"14","Bronowice Małe",2018-07-09 23:35:00,"6352185295672181557","6351558574044756751","PREDICTED"
198,2018-07-09 23:35:02,577,"52","Czerwone Maki P+R",2018-07-09 23:35:00,"6352185295672181649","6351558574045088527","STOPPING"
198,2018-07-09 23:35:02,922,"22","Borek Fałęcki",2018-07-09 23:33:00,"6352185295672180884","6351558574044891919","STOPPING"
198,2018-07-09 23:35:02,572,"8","Borek Fałęcki",2018-07-09 23:34:00,"6352185295672181362","6351558574044580629","PREDICTED"
198,2018-07-09 23:35:07,78,"8","Borek Fałęcki",2018-07-09 23:35:00,"6352185295672181347","6351558574044588821","STOPPING"
198,2018-07-09 23:35:08,1173,"50","Prokocim",2018-07-09 23:34:00,"6352185295672181641","6351558574045014812","STOPPING"
198,2018-07-09 23:35:09,716,"24","Kurdwanów P+R",2018-07-09 23:34:00,"6352185295672181059","6351558574044961555","STOPPING"
198,2018-07-09 23:35:12,567,"20","Mały Płaszów",2018-07-09 23:35:00,"6352185295672181161","6351558574044846875","PREDICTED"
198,2018-07-09 23:35:14,130,"10","Kopiec Wandy",2018-07-09 23:34:00,"6352185295672180893","6351558574044637973","PREDICTED"
198,2018-07-09 23:35:14,3041,"22","Kombinat",2018-07-09 23:30:00,"6352185295672180859","6351558574044908303","PREDICTED"
198,2018-07-09 23:35:17,413,"52","Os.Piastów",2018-07-09 23:34:00,"6352185295672180865","6351558574045063951","STOPPING"
199,2018-07-09 23:35:28,922,"10","Kopiec Wandy",2018-07-09 23:32:00,"6352185295672180851","6351558574044642069","PREDICTED"
199,2018-07-09 23:35:39,3033,"1","Wzgórza K.",2018-07-09 23:33:00,"6352185295672181140","6351558574044404497","STOPPING"
199,2018-07-09 23:35:41,392,"21","Kombinat",2018-07-09 23:34:00,NA,"6351558574044883749","PLANNED"
199,2018-07-09 23:35:41,2744,"9","Mistrzejowice",2018-07-09 23:34:00,NA,"6351558574044617487","PLANNED"
200,2018-07-09 23:35:55,1360,"18","Czerwone Maki P+R",2018-07-09 23:34:00,"6352185295672181548","6351558574044810005","STOPPING"
200,2018-07-09 23:35:55,2741,"13","Nowy Bieżanów P+R",2018-07-09 23:35:00,"6352185295672181340","6351558574044715796","STOPPING"
200,2018-07-09 23:35:57,73,"50","Krowodrza Górka",2018-07-09 23:35:00,"6352185295672181646","6351558574045023005","STOPPING"
200,2018-07-09 23:35:59,634,"50","Prokocim",2018-07-09 23:34:00,"6352185295672181650","6351558574045002524","STOPPING"
200,2018-07-09 23:36:04,2871,"14","Mistrzejowice",2018-07-09 23:33:00,"6352185295672180840","6351558574044744463","PREDICTED"
201,2018-07-09 23:36:20,358,"24","Kurdwanów P+R",2018-07-09 23:36:00,"6352185295672181038","6351558574044969748","STOPPING"
201,2018-07-09 23:36:20,88,"14","Bronowice Małe",2018-07-09 23:36:00,"6352185295672181557","6351558574044756751","STOPPING"
201,2018-07-09 23:36:23,718,"6","Kurdwanów P+R",2018-07-09 23:34:00,"6352185295672181043","6351558574044527383","STOPPING"
201,2018-07-09 23:36:25,560,"20","Mały Płaszów",2018-07-09 23:36:00,"6352185295672181161","6351558574044846875","PREDICTED"
201,2018-07-09 23:36:27,3040,"4","Kombinat",2018-07-09 23:35:00,"6352185295672181665","6351558574044486415","STOPPING"
201,2018-07-09 23:36:28,2871,"1","Wzgórza K.",2018-07-09 23:34:00,"6352185295672181140","6351558574044404497","PREDICTED"
201,2018-07-09 23:36:29,409,"22","Kombinat",2018-07-09 23:31:00,"6352185295672180859","6351558574044908303","PREDICTED"
201,2018-07-09 23:36:29,408,"5","Wzgórza K.",2018-07-09 23:35:00,"6352185295672181172","6351558574044494613","STOPPING"
201,2018-07-09 23:36:30,383,"14","Mistrzejowice",2018-07-09 23:36:00,"6352185295672181546","6351558574044740367","STOPPING"
202,2018-07-09 23:36:42,611,"10","Kopiec Wandy",2018-07-09 23:33:00,"6352185295672180851","6351558574044642069","PREDICTED"
202,2018-07-09 23:36:42,610,"8","Borek Fałęcki",2018-07-09 23:36:00,"6352185295672181362","6351558574044580629","STOPPING"
202,2018-07-09 23:36:44,359,"22","Kombinat",2018-07-09 23:36:00,"6352185295672180856","6351558574044912399","STOPPING"
202,2018-07-09 23:36:46,136,"24","Bronowice Małe",2018-07-09 23:35:00,NA,"6351558574044936980","PLANNED"
202,2018-07-09 23:36:48,715,"24","Kurdwanów P+R",2018-07-09 23:35:00,"6352185295672181059","6351558574044961555","STOPPING"
202,2018-07-09 23:36:55,418,"9","Mistrzejowice",2018-07-09 23:35:00,NA,"6351558574044617487","PLANNED"
203,2018-07-09 23:37:04,2821,"22","Borek Fałęcki",2018-07-09 23:35:00,"6352185295672180884","6351558574044891919","PREDICTED"
203,2018-07-09 23:37:06,584,"52","Czerwone Maki P+R",2018-07-09 23:37:00,"6352185295672181649","6351558574045088527","STOPPING"
203,2018-07-09 23:37:08,325,"13","Nowy Bieżanów P+R",2018-07-09 23:37:00,"6352185295672181340","6351558574044715796","STOPPING"
203,2018-07-09 23:37:08,2741,"18","Czerwone Maki P+R",2018-07-09 23:36:00,"6352185295672181548","6351558574044810005","PREDICTED"
203,2018-07-09 23:37:13,634,"13","Nowy Bieżanów P+R",2018-07-09 23:37:00,"6352185295672181349","6351558574044707603","STOPPING"
204,2018-07-09 23:37:35,362,"24","Kurdwanów P+R",2018-07-09 23:37:00,"6352185295672181038","6351558574044969748","STOPPING"
204,2018-07-09 23:37:41,125,"50","Prokocim",2018-07-09 23:36:00,"6352185295672181641","6351558574045014812","STOPPING"
204,2018-07-09 23:37:42,930,"14","Mistrzejowice",2018-07-09 23:34:00,"6352185295672180840","6351558574044744463","PREDICTED"
204,2018-07-09 23:37:43,377,"14","Mistrzejowice",2018-07-09 23:37:00,"6352185295672181546","6351558574044740367","STOPPING"
205,2018-07-09 23:37:54,615,"22","Borek Fałęcki",2018-07-09 23:36:00,"6352185295672180884","6351558574044891919","STOPPING"
205,2018-07-09 23:37:55,611,"8","Borek Fałęcki",2018-07-09 23:37:00,"6352185295672181362","6351558574044580629","STOPPING"
205,2018-07-09 23:37:59,1049,"14","Bronowice Małe",2018-07-09 23:37:00,"6352185295672181557","6351558574044756751","STOPPING"
205,2018-07-09 23:38:00,70,"50","Krowodrza Górka",2018-07-09 23:37:00,"6352185295672181646","6351558574045023005","STOPPING"
205,2018-07-09 23:38:03,561,"20","Mały Płaszów",2018-07-09 23:38:00,"6352185295672181161","6351558574044846875","STOPPING"
205,2018-07-09 23:38:05,3040,"10","Kopiec Wandy",2018-07-09 23:36:00,"6352185295672180893","6351558574044637973","STOPPING"
205,2018-07-09 23:38:06,2811,"4","Kombinat",2018-07-09 23:36:00,"6352185295672181665","6351558574044486415","STOPPING"
205,2018-07-09 23:38:08,413,"5","Wzgórza K.",2018-07-09 23:36:00,"6352185295672181172","6351558574044494613","STOPPING"
206,2018-07-09 23:38:20,610,"10","Kopiec Wandy",2018-07-09 23:35:00,"6352185295672180851","6351558574044642069","PREDICTED"
206,2018-07-09 23:38:24,77,"18","Krowodrza Górka",2018-07-09 23:38:00,"6352185295672181560","6351558574044781332","STOPPING"
206,2018-07-09 23:38:25,718,"24","Kurdwanów P+R",2018-07-09 23:37:00,"6352185295672181059","6351558574044961555","STOPPING"
206,2018-07-09 23:38:26,637,"13","Nowy Bieżanów P+R",2018-07-09 23:38:00,"6352185295672181349","6351558574044707603","STOPPING"
206,2018-07-09 23:38:30,930,"1","Wzgórza K.",2018-07-09 23:35:00,"6352185295672181140","6351558574044404497","PREDICTED"
206,2018-07-09 23:38:31,2538,"14","Mistrzejowice",2018-07-09 23:38:00,"6352185295672181546","6351558574044740367","STOPPING"
207,2018-07-09 23:38:45,2742,"24","Kurdwanów P+R",2018-07-09 23:38:00,"6352185295672181038","6351558574044969748","STOPPING"
207,2018-07-09 23:38:45,325,"18","Czerwone Maki P+R",2018-07-09 23:38:00,"6352185295672181548","6351558574044810005","STOPPING"
207,2018-07-09 23:38:55,3041,"14","Mistrzejowice",2018-07-09 23:36:00,"6352185295672180840","6351558574044744463","PREDICTED"
207,2018-07-09 23:38:57,2745,"21","Kombinat",2018-07-09 23:37:00,NA,"6351558574044883749","PLANNED"
208,2018-07-09 23:39:07,2686,"52","Czerwone Maki P+R",2018-07-09 23:39:00,"6352185295672181649","6351558574045088527","STOPPING"
208,2018-07-09 23:39:09,322,"8","Borek Fałęcki",2018-07-09 23:39:00,"6352185295672181347","6351558574044588821","STOPPING"
